UNIPROT:Q6PL24:T116:PRGE	Protein TMED8
UNIPROT:Q14145:T116:PRGE	Kelch-like ECH-associated protein 1
UNIPROT:Q07687:T116:PRGE	Homeobox protein DLX-2
UNIPROT:Q14140:T116:PRGE	SERTA domain-containing protein 2
UNIPROT:P67812:T116:PRGE	Signal peptidase complex catalytic subunit SEC11A
UNIPROT:Q14142:T116:PRGE	Tripartite motif-containing protein 14
UNIPROT:Q14141:T116:PRGE	Septin-6
UNIPROT:Q96EY9:T116:PRGE	tRNA-specific adenosine deaminase-like protein 3
UNIPROT:Q96EY8:T116:PRGE	Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial
UNIPROT:Q96EY7:T116:PRGE	Pentatricopeptide repeat-containing protein 3, mitochondrial
UNIPROT:Q96EY5:T116:PRGE	Multivesicular body subunit 12A
UNIPROT:Q9BXX0:T116:PRGE	EMILIN-2
UNIPROT:Q96EY4:T116:PRGE	UPF0534 protein C4orf43
UNIPROT:Q14137:T116:PRGE	Ribosome biogenesis protein BOP1
UNIPROT:Q14139:T116:PRGE	Ubiquitin conjugation factor E4 A
UNIPROT:O94855:T116:PRGE	Protein transport protein Sec24D
UNIPROT:Q9BXX2:T116:PRGE	Ankyrin repeat domain-containing protein 30B
UNIPROT:Q9BXX3:T116:PRGE	Ankyrin repeat domain-containing protein 30A
UNIPROT:O94854:T116:PRGE	Uncharacterized protein KIAA0754
UNIPROT:P32929:T116:PRGE	Cystathionine gamma-lyase
UNIPROT:O94851:T116:PRGE	Protein MICAL-2
UNIPROT:Q02108:T116:PRGE	GCS-alpha-3
UNIPROT:O94850:T116:PRGE	Dendrin
UNIPROT:Q6N063:T116:PRGE	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2
UNIPROT:Q9BY79:T116:PRGE	Membrane frizzled-related protein
UNIPROT:Q9BXV9:T116:PRGE	Uncharacterized protein C14orf142
UNIPROT:Q9BY78:T116:PRGE	RING finger protein 26
UNIPROT:Q14135:T116:PRGE	Vgl-4
UNIPROT:Q14134:T116:PRGE	Tripartite motif-containing protein 29
UNIPROT:Q07699:T116:PRGE	Sodium channel subunit beta-1
UNIPROT:Q19T08:T116:PRGE	Endothelial cell-specific chemotaxis regulator
UNIPROT:Q2NL98:T116:PRGE	Vimentin-type intermediate filament-associated coiled-coil protein
UNIPROT:Q2NKX8:T116:PRGE	DNA excision repair protein ERCC-6-like
UNIPROT:Q6N069:T116:PRGE	N-alpha-acetyltransferase 16, NatA auxiliary subunit
UNIPROT:Q2NKX9:T116:PRGE	UPF0561 protein C2orf68
UNIPROT:Q96EZ8:T116:PRGE	Microspherule protein 1
UNIPROT:Q3ZCS2:T116:PRGE	Putative WBSCR19-like protein 4
UNIPROT:Q14129:T116:PRGE	Protein DGCR6
UNIPROT:Q96EZ4:T116:PRGE	Myeloma-overexpressed gene protein
UNIPROT:P67809:T116:PRGE	Nuclease-sensitive element-binding protein 1
UNIPROT:Q14126:T116:PRGE	Desmoglein-2
UNIPROT:O94842:T116:PRGE	TOX high mobility group box family member 4
UNIPROT:O94844:T116:PRGE	Rho-related BTB domain-containing protein 1
UNIPROT:Q9BXW3:T116:PRGE	Putative uncharacterized protein SNHG12
UNIPROT:Q9BY84:T116:PRGE	Dual specificity protein phosphatase 16
UNIPROT:Q9BXW4:T116:PRGE	Microtubule-associated proteins 1A/1B light chain 3C
UNIPROT:Q9BXW6:T116:PRGE	Oxysterol-binding protein-related protein 1
UNIPROT:Q9BXW7:T116:PRGE	Cat eye syndrome critical region protein 5
UNIPROT:Q14160:T116:PRGE	Scribble
UNIPROT:P32942:T116:PRGE	ICAM-3
UNIPROT:Q14162:T116:PRGE	Endothelial cells scavenger receptor
UNIPROT:Q14161:T116:PRGE	ARF GTPase-activating protein GIT2
UNIPROT:Q14164:T116:PRGE	IkBKE
UNIPROT:Q14166:T116:PRGE	Tubulin--tyrosine ligase-like protein 12
UNIPROT:Q14165:T116:PRGE	Malectin
UNIPROT:Q14168:T116:PRGE	MAGUK p55 subfamily member 2
UNIPROT:Q2NL82:T116:PRGE	Pre-rRNA-processing protein TSR1 homolog
UNIPROT:Q9BXZ2:T116:PRGE	Putative uncharacterized protein ENSP00000272607
UNIPROT:Q14159:T116:PRGE	Uncharacterized protein KIAA0146
UNIPROT:Q3ZCT8:T116:PRGE	Kelch repeat and BTB domain-containing protein 12
UNIPROT:Q3ZCT1:T116:PRGE	Zinc finger protein 260
UNIPROT:O94830:T116:PRGE	Phospholipase DDHD2
UNIPROT:Q02127:T116:PRGE	Dihydroorotate dehydrogenase, mitochondrial
UNIPROT:O94832:T116:PRGE	Myosin-Id
UNIPROT:O94826:T116:PRGE	Mitochondrial import receptor subunit TOM70
UNIPROT:O94829:T116:PRGE	Importin-13
UNIPROT:Q075Z2:T116:PRGE	Bovine seminal plasma protein homolog 1
UNIPROT:Q5QJE6:T116:PRGE	Deoxynucleotidyltransferase terminal-interacting protein 2
UNIPROT:Q6N043:T116:PRGE	Zinc finger protein 280D
UNIPROT:Q6PL18:T116:PRGE	ATPase family AAA domain-containing protein 2
UNIPROT:P40933:T116:PRGE	IL-15
UNIPROT:Q14153:T116:PRGE	Protein FAM53B
UNIPROT:Q6N045:T116:PRGE	Zinc finger protein ZnFP12
UNIPROT:Q14152:T116:PRGE	eIF3a
UNIPROT:Q14151:T116:PRGE	Scaffold attachment factor B2
UNIPROT:Q14157:T116:PRGE	Ubiquitin-associated protein 2-like
UNIPROT:Q14156:T116:PRGE	Protein EFR3 homolog A
UNIPROT:Q14154:T116:PRGE	Uncharacterized protein KIAA0141, mitochondrial
UNIPROT:Q14149:T116:PRGE	MORC family CW-type zinc finger protein 3
UNIPROT:Q9BXY0:T116:PRGE	Protein MAK16 homolog
UNIPROT:Q14147:T116:PRGE	Probable ATP-dependent RNA helicase DHX34
UNIPROT:Q2NL68:T116:PRGE	Uncharacterized protein C19orf55
UNIPROT:Q2NL67:T116:PRGE	PARP-6
UNIPROT:P40939:T116:PRGE	Trifunctional enzyme subunit alpha, mitochondrial
UNIPROT:P40938:T116:PRGE	Replication factor C subunit 3
UNIPROT:Q9BXY8:T116:PRGE	Protein BEX2
UNIPROT:Q3ZCU0:T116:PRGE	Putative uncharacterized protein FLJ37770
UNIPROT:P40937:T116:PRGE	Replication factor C subunit 5
UNIPROT:Q9BXY4:T116:PRGE	R-spondin-3
UNIPROT:P82279:T116:PRGE	Crumbs homolog 1
UNIPROT:Q9BXY5:T116:PRGE	Calcyphosin-2
UNIPROT:O94822:T116:PRGE	RING finger protein 160
UNIPROT:O94823:T116:PRGE	Probable phospholipid-transporting ATPase VB
UNIPROT:Q9Y4X5:T116:PRGE	ARI-1
UNIPROT:Q9Y597:T116:PRGE	BTB/POZ domain-containing protein KCTD3
UNIPROT:A2PYH4:T116:PRGE	Probable ATP-dependent DNA helicase HFM1
UNIPROT:O94819:T116:PRGE	Kelch repeat and BTB domain-containing protein 11
UNIPROT:O94817:T116:PRGE	Autophagy-related protein 12
UNIPROT:Q9BXS5:T116:PRGE	AP-1 complex subunit mu-1
UNIPROT:Q9BXS6:T116:PRGE	Nucleolar and spindle-associated protein 1
UNIPROT:O94818:T116:PRGE	Nucleolar protein 4
UNIPROT:Q02153:T116:PRGE	Guanylate cyclase soluble subunit beta-1
UNIPROT:Q9BY49:T116:PRGE	TERP
UNIPROT:Q9BXS9:T116:PRGE	Solute carrier family 26 member 6
UNIPROT:O94813:T116:PRGE	Slit-2
UNIPROT:Q02156:T116:PRGE	Protein kinase C epsilon type
UNIPROT:P32969:T116:PRGE	60S ribosomal protein L9
UNIPROT:O94812:T116:PRGE	BAI1-associated protein 3
UNIPROT:Q9BY50:T116:PRGE	Signal peptidase complex catalytic subunit SEC11C
UNIPROT:O94811:T116:PRGE	Tubulin polymerization-promoting protein
UNIPROT:O94810:T116:PRGE	Regulator of G-protein signaling 11
UNIPROT:Q5XLA6:T116:PRGE	Caspase recruitment domain-containing protein 17
UNIPROT:Q9BXT5:T116:PRGE	Testis-expressed sequence 15 protein
UNIPROT:Q3ZCV2:T116:PRGE	Uncharacterized protein C1orf177
UNIPROT:Q9BXT4:T116:PRGE	Tudor domain-containing protein 1
UNIPROT:Q9BXT2:T116:PRGE	Voltage-dependent calcium channel gamma-6 subunit
UNIPROT:P98198:T116:PRGE	Probable phospholipid-transporting ATPase ID
UNIPROT:A0JNW5:T116:PRGE	UHRF1-binding protein 1-like
UNIPROT:Q9Y587:T116:PRGE	AP-4 complex subunit sigma-1
UNIPROT:Q07654:T116:PRGE	Trefoil factor 3
UNIPROT:Q9Y586:T116:PRGE	Protein mab-21-like 2
UNIPROT:Q9Y4W6:T116:PRGE	AFG3-like protein 2
UNIPROT:Q9Y585:T116:PRGE	Olfactory receptor 1A2
UNIPROT:P69905:T116:PRGE	Hemoglobin subunit alpha
UNIPROT:Q9Y584:T116:PRGE	Mitochondrial import inner membrane translocase subunit Tim22
UNIPROT:O94806:T116:PRGE	Serine/threonine-protein kinase D3
UNIPROT:Q9BXR5:T116:PRGE	Toll-like receptor 10
UNIPROT:Q9BXR6:T116:PRGE	Complement factor H-related protein 5
UNIPROT:O94808:T116:PRGE	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 2
UNIPROT:O94804:T116:PRGE	Serine/threonine-protein kinase 10
UNIPROT:O94805:T116:PRGE	Actin-like protein 6B
UNIPROT:Q9BXS0:T116:PRGE	Collagen alpha-1(XXV) chain
UNIPROT:Q9BY42:T116:PRGE	UPF0549 protein C20orf43
UNIPROT:Q9BY41:T116:PRGE	Histone deacetylase 8
UNIPROT:Q9BXS1:T116:PRGE	Isopentenyl-diphosphate Delta-isomerase 2
UNIPROT:Q9BXS4:T116:PRGE	Transmembrane protein 59
UNIPROT:Q9BY44:T116:PRGE	Eukaryotic translation initiation factor 2A
UNIPROT:Q3ZCW2:T116:PRGE	Galectin-related protein
UNIPROT:Q9BY43:T116:PRGE	Charged multivesicular body protein 4a
UNIPROT:Q9Y4X0:T116:PRGE	AMME syndrome candidate gene 1 protein
UNIPROT:Q9Y4X3:T116:PRGE	C-C motif chemokine 27
UNIPROT:Q9Y4X4:T116:PRGE	Krueppel-like factor 12
UNIPROT:Q9Y4X1:T116:PRGE	UDPGT 2A1
UNIPROT:Q9Y592:T116:PRGE	Coiled-coil domain-containing protein 41
UNIPROT:P98182:T116:PRGE	Zinc finger protein 200
UNIPROT:Q07666:T116:PRGE	KH domain-containing, RNA-binding, signal transduction-associated protein 1
UNIPROT:Q14123:T116:PRGE	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C
UNIPROT:Q9BXU9:T116:PRGE	CaBP8
UNIPROT:Q9BXU7:T116:PRGE	Ubiquitin carboxyl-terminal hydrolase 26
UNIPROT:Q6N075:T116:PRGE	Major facilitator superfamily domain-containing protein 5
UNIPROT:Q9BY67:T116:PRGE	Cell adhesion molecule 1
UNIPROT:Q9BXU8:T116:PRGE	Ferritin heavy polypeptide-like 17
UNIPROT:Q3ZCX4:T116:PRGE	Zinc finger protein 568
UNIPROT:Q9BY76:T116:PRGE	Angiopoietin-related protein 4
UNIPROT:P23508:T116:PRGE	Protein MCC
UNIPROT:Q5T7B8:T116:PRGE	Kinesin-like protein KIF24
UNIPROT:Q9BY71:T116:PRGE	Leucine-rich repeat-containing protein 3
UNIPROT:Q9BXV0:T116:PRGE	Putative uncharacterized protein C3orf42
UNIPROT:Q14114:T116:PRGE	LRP-8
UNIPROT:Q14117:T116:PRGE	DHPase
UNIPROT:Q14116:T116:PRGE	Interleukin-18
UNIPROT:P98179:T116:PRGE	Putative RNA-binding protein 3
UNIPROT:Q14119:T116:PRGE	Vascular endothelial zinc finger 1
UNIPROT:P98177:T116:PRGE	Forkhead box protein O4
UNIPROT:Q14118:T116:PRGE	Dystroglycan
UNIPROT:P98175:T116:PRGE	RNA-binding protein 10
UNIPROT:P32971:T116:PRGE	Tumor necrosis factor ligand superfamily member 8
UNIPROT:P98194:T116:PRGE	Calcium-transporting ATPase type 2C member 1
UNIPROT:Q96FA3:T116:PRGE	Pellino-1
UNIPROT:P98196:T116:PRGE	Probable phospholipid-transporting ATPase IH
UNIPROT:Q14112:T116:PRGE	NID-2
UNIPROT:Q9Y4Y9:T116:PRGE	U6 snRNA-associated Sm-like protein LSm5
UNIPROT:Q96FA7:T116:PRGE	Uncharacterized protein C7orf29
UNIPROT:P32970:T116:PRGE	CD70 antigen
UNIPROT:C9JH25:T116:PRGE	Proline-rich transmembrane protein 4
UNIPROT:Q9BXT6:T116:PRGE	Putative helicase Mov10l1
UNIPROT:Q9BXT8:T116:PRGE	RING finger protein 17
UNIPROT:Q9BY64:T116:PRGE	UDP-glucuronosyltransferase 2B28
UNIPROT:Q9BXU3:T116:PRGE	Testis-expressed sequence 13A protein
UNIPROT:Q9BY66:T116:PRGE	Lysine-specific demethylase 5D
UNIPROT:B2RD01:T116:PRGE	CENPB DNA-binding domain-containing protein 1
UNIPROT:P23515:T116:PRGE	Oligodendrocyte-myelin glycoprotein
UNIPROT:Q9BY65:T116:PRGE	Nasopharyngeal carcinoma down-regulated gene protein 1
UNIPROT:Q9BXU0:T116:PRGE	Testis-expressed sequence 12 protein
UNIPROT:Q9BY60:T116:PRGE	Gamma-aminobutyric acid receptor-associated protein-like 3
UNIPROT:Q9BXU2:T116:PRGE	Testis-expressed sequence 13B protein
UNIPROT:Q9BXU1:T116:PRGE	Serine/threonine-protein kinase 31
UNIPROT:P23510:T116:PRGE	Tumor necrosis factor ligand superfamily member 4
UNIPROT:Q14106:T116:PRGE	Protein Tob2
UNIPROT:P98187:T116:PRGE	Cytochrome P450 4F8
UNIPROT:Q9Y4Z2:T116:PRGE	Neurogenin-3
UNIPROT:Q14108:T116:PRGE	Lysosome membrane protein 2
UNIPROT:P23511:T116:PRGE	Nuclear transcription factor Y subunit alpha
UNIPROT:Q9Y4Z0:T116:PRGE	U6 snRNA-associated Sm-like protein LSm4
UNIPROT:Q9H4I9:T116:PRGE	UPF0466 protein C22orf32, mitochondrial
UNIPROT:Q9H4I8:T116:PRGE	Serine hydrolase-like protein 2
UNIPROT:Q8NC60:T116:PRGE	Uncharacterized protein C4orf14
UNIPROT:Q494X3:T116:PRGE	Zinc finger protein 404
UNIPROT:Q6P444:T116:PRGE	Protein FAM54A
UNIPROT:Q53GI3:T116:PRGE	Zinc finger protein 394
UNIPROT:Q6P3S6:T116:PRGE	F-box only protein 42
UNIPROT:Q8NC67:T116:PRGE	Neuropilin and tolloid-like protein 2
UNIPROT:Q8NC69:T116:PRGE	BTB/POZ domain-containing protein KCTD6
UNIPROT:P47914:T116:PRGE	60S ribosomal protein L29
UNIPROT:Q8NBU9:T116:PRGE	Placenta-specific protein 2
UNIPROT:Q494X1:T116:PRGE	Protein FAM153C
UNIPROT:P98095:T116:PRGE	FIBL-2
UNIPROT:Q8NBU5:T116:PRGE	ATPase family AAA domain-containing protein 1
UNIPROT:Q5VVC0:T116:PRGE	Uncharacterized protein C1orf146
UNIPROT:P98077:T116:PRGE	SHC-transforming protein 2
UNIPROT:Q8NBS9:T116:PRGE	Thioredoxin domain-containing protein 5
UNIPROT:Q494W8:T116:PRGE	CHRNA7-FAM7A fusion protein
UNIPROT:Q8NBT0:T116:PRGE	WD repeat-containing protein 51A
UNIPROT:Q6P3R8:T116:PRGE	Serine/threonine-protein kinase Nek5
UNIPROT:Q6P435:T116:PRGE	Putative uncharacterized SMG1-like protein
UNIPROT:P47901:T116:PRGE	Vasopressin V1b receptor
UNIPROT:P47900:T116:PRGE	P2Y1
UNIPROT:Q5T013:T116:PRGE	Putative hydroxypyruvate isomerase
UNIPROT:Q9P1A6:T116:PRGE	Disks large-associated protein 2
UNIPROT:A8MWY9:T116:PRGE	Putative tripartite motif-containing protein 77
UNIPROT:P47902:T116:PRGE	Homeobox protein CDX-1
UNIPROT:Q8NC56:T116:PRGE	hLEM2
UNIPROT:P98082:T116:PRGE	Disabled homolog 2
UNIPROT:Q8NC54:T116:PRGE	Keratinocyte-associated transmembrane protein 2
UNIPROT:Q9P1A2:T116:PRGE	Putative serine/threonine-protein phosphatase 4 regulatory subunit 1-like
UNIPROT:Q8NBT3:T116:PRGE	Transmembrane protein 145
UNIPROT:Q9H4K1:T116:PRGE	RIB43A-like with coiled-coils protein 2
UNIPROT:Q8NBT2:T116:PRGE	hSpc24
UNIPROT:P12755:T116:PRGE	Ski oncogene
UNIPROT:Q9H4K7:T116:PRGE	GTP-binding protein 5
UNIPROT:A8MWY0:T116:PRGE	UPF0577 protein KIAA1324-like
UNIPROT:P98066:T116:PRGE	Tumor necrosis factor-inducible gene 6 protein
UNIPROT:P40617:T116:PRGE	ADP-ribosylation factor-like protein 4A
UNIPROT:P12757:T116:PRGE	Ski-like protein
UNIPROT:Q53GL0:T116:PRGE	PH domain-containing family O member 1
UNIPROT:Q5SNT2:T116:PRGE	Transmembrane protein 201
UNIPROT:P41743:T116:PRGE	Protein kinase C iota type
UNIPROT:P40616:T116:PRGE	ADP-ribosylation factor-like protein 1
UNIPROT:Q8NBW4:T116:PRGE	Putative sodium-coupled neutral amino acid transporter 9
UNIPROT:P98073:T116:PRGE	Enteropeptidase
UNIPROT:Q5U4N7:T116:PRGE	Protein GDF5OS, mitochondrial
UNIPROT:Q9H4L4:T116:PRGE	Sentrin-specific protease 3
UNIPROT:A8MWX3:T116:PRGE	Putative WAS protein family homolog 4
UNIPROT:Q53GL7:T116:PRGE	PARP-10
UNIPROT:Q5T036:T116:PRGE	Putative FAM120A opposite strand protein
UNIPROT:Q5T035:T116:PRGE	Putative uncharacterized protein C9orf129
UNIPROT:Q9H4M3:T116:PRGE	F-box only protein 44
UNIPROT:Q8NC74:T116:PRGE	Uncharacterized protein C20orf151
UNIPROT:Q8NBV4:T116:PRGE	Probable lipid phosphate phosphatase PPAPDC3
UNIPROT:Q9P1C3:T116:PRGE	Putative uncharacterized protein PRO2829
UNIPROT:Q8NBV8:T116:PRGE	Synaptotagmin-8
UNIPROT:Q9H4M7:T116:PRGE	Pleckstrin homology domain-containing family A member 4
UNIPROT:Q76L83:T116:PRGE	Putative Polycomb group protein ASXL2
UNIPROT:A8MX80:T116:PRGE	Putative UPF0607 protein ENSP00000383144
UNIPROT:Q96DX8:T116:PRGE	Receptor-transporting protein 4
UNIPROT:Q9NNW5:T116:PRGE	WD repeat-containing protein 6
UNIPROT:Q9P0Z9:T116:PRGE	Peroxisomal sarcosine oxidase
UNIPROT:Q96DX7:T116:PRGE	Tripartite motif-containing protein 44
UNIPROT:Q5VVH5:T116:PRGE	Interleukin-1 receptor-associated kinase 1-binding protein 1
UNIPROT:Q96DX4:T116:PRGE	RING finger and SPRY domain-containing protein 1
UNIPROT:Q8NBP5:T116:PRGE	Major facilitator superfamily domain-containing protein 9
UNIPROT:Q96DX5:T116:PRGE	Ankyrin repeat and SOCS box protein 9
UNIPROT:Q9H4M9:T116:PRGE	EH domain-containing protein 1
UNIPROT:Q8NBP7:T116:PRGE	Proprotein convertase subtilisin/kexin type 9
UNIPROT:Q96E93:T116:PRGE	Killer cell lectin-like receptor subfamily G member 1
UNIPROT:A6NC86:T116:PRGE	Uncharacterized protein ENSP00000244321
UNIPROT:A8MX76:T116:PRGE	Calpain-14
UNIPROT:Q8NC24:T116:PRGE	RELT-like protein 2
UNIPROT:Q8NBQ5:T116:PRGE	Estradiol 17-beta-dehydrogenase 11
UNIPROT:O15554:T116:PRGE	Intermediate conductance calcium-activated potassium channel protein 4
UNIPROT:A8MWV9:T116:PRGE	Putative uncharacterized protein LOC388820
UNIPROT:O15553:T116:PRGE	Pyrin
UNIPROT:Q5U4P2:T116:PRGE	Aspartate beta-hydroxylase domain-containing protein 1
UNIPROT:Q9NNX9:T116:PRGE	Variable charge X-linked protein 3
UNIPROT:Q494R4:T116:PRGE	Coiled-coil domain-containing protein 153
UNIPROT:Q96DW6:T116:PRGE	Solute carrier family 25 member 38
UNIPROT:Q9NNX1:T116:PRGE	Tuftelin
UNIPROT:Q76KX8:T116:PRGE	Zinc finger protein 534
UNIPROT:Q8NC06:T116:PRGE	Acyl-CoA-binding domain-containing protein 4
UNIPROT:Q5XUX1:T116:PRGE	F-box/WD repeat-containing protein 9
UNIPROT:A6NC98:T116:PRGE	Coiled-coil domain-containing protein 88B
UNIPROT:Q5XUX0:T116:PRGE	F-box only protein 31
UNIPROT:A6NC97:T116:PRGE	Putative protein FAM172B
UNIPROT:Q8NBP0:T116:PRGE	TPR repeat protein 13
UNIPROT:Q9H503:T116:PRGE	BAF-L
UNIPROT:Q9H501:T116:PRGE	ESF1 homolog
UNIPROT:A0PJE2:T116:PRGE	Dehydrogenase/reductase SDR family member 12
UNIPROT:P47944:T116:PRGE	Metallothionein-4
UNIPROT:Q8NC38:T116:PRGE	Putative uncharacterized protein C1orf213
UNIPROT:Q96DZ7:T116:PRGE	Transmembrane 4 L6 family member 19
UNIPROT:Q96DZ5:T116:PRGE	CAP-Gly domain-containing linker protein 3
UNIPROT:Q8NBR9:T116:PRGE	Uncharacterized protein C11orf72
UNIPROT:Q96DZ9:T116:PRGE	CKLF-like MARVEL transmembrane domain-containing protein 5
UNIPROT:Q8NC42:T116:PRGE	E3 ubiquitin-protein ligase RNF149
UNIPROT:Q5VVJ2:T116:PRGE	Histone H2A deubiquitinase MYSM1
UNIPROT:Q8NBS3:T116:PRGE	Sodium bicarbonate transporter-like protein 11
UNIPROT:Q9H4P4:T116:PRGE	E3 ubiquitin-protein ligase NRDP1
UNIPROT:Q8NC44:T116:PRGE	Protein FAM134A
UNIPROT:Q96DZ1:T116:PRGE	Endoplasmic reticulum lectin 1
UNIPROT:Q569K6:T116:PRGE	Coiled-coil domain-containing protein 157
UNIPROT:Q494V2:T116:PRGE	Coiled-coil domain-containing protein 37
UNIPROT:Q569K4:T116:PRGE	Zinc finger protein 385B
UNIPROT:Q9H511:T116:PRGE	Kelch-like protein 31
UNIPROT:Q53GG5:T116:PRGE	PDZ and LIM domain protein 3
UNIPROT:Q9NNZ3:T116:PRGE	DnaJ homolog subfamily C member 4
UNIPROT:Q8NBQ7:T116:PRGE	Aquaporin-11
UNIPROT:Q8NC26:T116:PRGE	Zinc finger protein 114
UNIPROT:Q96DY7:T116:PRGE	hMTBP
UNIPROT:Q9NNZ6:T116:PRGE	Protamine-3
UNIPROT:P47928:T116:PRGE	DNA-binding protein inhibitor ID-4
UNIPROT:P47929:T116:PRGE	Gal-7
UNIPROT:Q8NBR0:T116:PRGE	Tumor protein p53-inducible protein 13
UNIPROT:Q8NBR6:T116:PRGE	Protein FAM63B
UNIPROT:A8MWS5:T116:PRGE	Putative neuroblastoma breakpoint family member 6-like protein
UNIPROT:Q96DY2:T116:PRGE	IQ domain-containing protein D
UNIPROT:Q494U1:T116:PRGE	PH domain-containing family N member 1
UNIPROT:Q9H521:T116:PRGE	Putative uncharacterized protein LOC645739
UNIPROT:Q9H4Q4:T116:PRGE	PR domain zinc finger protein 12
UNIPROT:Q9H4Q3:T116:PRGE	PR domain zinc finger protein 13
UNIPROT:Q96EE3:T116:PRGE	Nucleoporin SEH1
UNIPROT:Q96EE4:T116:PRGE	Coiled-coil domain-containing protein 126
UNIPROT:Q08AD1:T116:PRGE	Calmodulin-regulated spectrin-associated protein 2
UNIPROT:A6NC42:T116:PRGE	Developmental pluripotency-associated 5 protein
UNIPROT:Q15102:T116:PRGE	Platelet-activating factor acetylhydrolase IB subunit gamma
UNIPROT:O43318:T116:PRGE	Mitogen-activated protein kinase kinase kinase 7
UNIPROT:Q9P0V3:T116:PRGE	SH3 domain-binding protein 4
UNIPROT:Q9H4A4:T116:PRGE	AP-B
UNIPROT:Q8NBL3:T116:PRGE	Transmembrane protein 178
UNIPROT:O43315:T116:PRGE	AQP-9
UNIPROT:O43314:T116:PRGE	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2
UNIPROT:Q8NBL1:T116:PRGE	KTEL motif-containing protein 1
UNIPROT:O43316:T116:PRGE	Paired box protein Pax-4
UNIPROT:Q9H4A9:T116:PRGE	Dipeptidase 2
UNIPROT:O43310:T116:PRGE	CBP80/20-dependent translation initiation factor
UNIPROT:A8MXD5:T116:PRGE	Glutaredoxin domain-containing cysteine-rich protein 1
UNIPROT:O43313:T116:PRGE	ATM interactor
UNIPROT:O43312:T116:PRGE	Metastasis suppressor protein 1
UNIPROT:Q9P0V9:T116:PRGE	Septin-10
UNIPROT:Q9H4A6:T116:PRGE	Golgi phosphoprotein 3
UNIPROT:Q9P0V8:T116:PRGE	SLAM family member 8
UNIPROT:Q9H4A5:T116:PRGE	Golgi phosphoprotein 3-like
UNIPROT:P47985:T116:PRGE	Cytochrome b-c1 complex subunit Rieske, mitochondrial
UNIPROT:P47989:T116:PRGE	Xanthine dehydrogenase/oxidase
UNIPROT:A6NC51:T116:PRGE	Transmembrane protein 150B
UNIPROT:Q15113:T116:PRGE	Procollagen C-endopeptidase enhancer 1
UNIPROT:Q15111:T116:PRGE	PLC-L1
UNIPROT:Q96ED9:T116:PRGE	Protein Hook homolog 2
UNIPROT:A6NC57:T116:PRGE	Ankyrin repeat domain-containing protein 62
UNIPROT:Q9H4B4:T116:PRGE	Serine/threonine-protein kinase PLK3
UNIPROT:Q15109:T116:PRGE	Advanced glycosylation end product-specific receptor
UNIPROT:Q9P0W0:T116:PRGE	Interferon kappa
UNIPROT:Q9P180:T116:PRGE	Putative uncharacterized protein C9orf56
UNIPROT:Q9H4B0:T116:PRGE	Probable O-sialoglycoprotein endopeptidase 2
UNIPROT:Q9P0W2:T116:PRGE	SMARCE1-related protein
UNIPROT:Q8NBK3:T116:PRGE	Sulfatase-modifying factor 1
UNIPROT:O43325:T116:PRGE	LYR motif-containing protein 1
UNIPROT:O43324:T116:PRGE	Eukaryotic translation elongation factor 1 epsilon-1
UNIPROT:Q53H47:T116:PRGE	Histone-lysine N-methyltransferase SETMAR
UNIPROT:O43323:T116:PRGE	Desert hedgehog protein
UNIPROT:Q53GS7:T116:PRGE	Nucleoporin GLE1
UNIPROT:Q53GS9:T116:PRGE	U4/U6.U5 tri-snRNP-associated protein 2
UNIPROT:Q9P0W8:T116:PRGE	Spermatogenesis-associated protein 7
UNIPROT:Q9P188:T116:PRGE	Putative epidermal growth factor receptor pathway substrate 15-like protein 2
UNIPROT:O43320:T116:PRGE	FGF-16
UNIPROT:P47992:T116:PRGE	Lymphotactin
UNIPROT:Q05215:T116:PRGE	Early growth response protein 4
UNIPROT:Q9H4B8:T116:PRGE	Dipeptidase 3
UNIPROT:Q9H4B7:T116:PRGE	Tubulin beta-1 chain
UNIPROT:Q9H4B6:T116:PRGE	Protein salvador homolog 1
UNIPROT:Q08AF3:T116:PRGE	Schlafen family member 5
UNIPROT:A6NC62:T116:PRGE	Putative uncharacterized protein LOC389458
UNIPROT:Q96EG1:T116:PRGE	ASG
UNIPROT:Q03111:T116:PRGE	Protein ENL
UNIPROT:Q569G3:T116:PRGE	Uncharacterized protein C5orf47
UNIPROT:Q03113:T116:PRGE	G-protein subunit alpha-12
UNIPROT:Q96EG3:T116:PRGE	Zinc finger protein 837
UNIPROT:P47972:T116:PRGE	NP2
UNIPROT:P47974:T116:PRGE	Butyrate response factor 2
UNIPROT:Q494R0:T116:PRGE	Putative uncharacterized protein encoded by NCRNA00095
UNIPROT:P40692:T116:PRGE	DNA mismatch repair protein Mlh1
UNIPROT:Q15120:T116:PRGE	[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3, mitochondrial
UNIPROT:Q15121:T116:PRGE	Astrocytic phosphoprotein PEA-15
UNIPROT:Q643R3:T116:PRGE	Lysophospholipid acyltransferase LPCAT4
UNIPROT:Q15124:T116:PRGE	Phosphoglucomutase-like protein 5
